"","text","user_id","screen_name","description","created_at"
"141","We are seeing increased number of errors affecting our git over ssh traffic. Investigating.","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-07 09:35:27
"142","Since 2018-06-05 12:00 UTC all systems have appeared to be back to normal operation.","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:37:49
"143","A more in depth summary will continue to be updated in ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:14:11
"144","4. NFS nodes were loaded by the repeated fetches of large repositories (e.g. with large pack files). We killed off a lot of fetches for these repositories. We still need to figure out how to solve this. Our gitaly team added a FetchRemote rate limit to mitigate this problem.","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:12:11
"145","3. Other Sidekiq jobs were blocked because the GitHub Importer was hogging all the DB connections in idle in transaction while generating diffs in the save hook. A patch was made that would free up the connection by deferring the diff generation later.","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:11:41
"146","2. Yesterday we discovered pgbouncer was the bottleneck. The machine has only 1 core and its load hovered around 1.0.  We immediately saw response timings drop dramatically once we moved all Sidekiq nodes to connect to a second pgbouncer node (pgbouncer2).","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:11:19
"147","1. The API workers have been running hot for a while. We added more cores by resizing the machines to significantly better ones, and we saw the API response timings drop dramatically.","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:10:59
"148","Since the evening of 63, ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 21:10:42
"149","We had quite a day on Monday with over 250k project imports - that got us a little backed up and proved to be a teaching moment in how we looked at our data models and patterns. We'll be through the backlog in about 3 hours (09:00 UTC).","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-05 06:35:00
"150","We have resolved a bottleneck issue with our usage of pgbouncer and GitLab is returning to normal and background jobs are processing. For more information please follow along in the issue ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 20:52:39
"151","tracking our general timeline on issue ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 20:43:35
"152","We are observing changes that we've made to our pgbouncer configuration and have enabled background processing; we will update with the status shortly","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 20:42:53
"153","We will briefly suspend background processing again","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 20:22:38
"154","All Sidekiq queues have been reenabled","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 20:06:39
"155","We are be temporarily and selectively disabling Sidekiq queues to figure out the source of the current resource bottleneck","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 19:50:21
"156","We are continuing to investigate performance of gitlab web requests related to our patches and queue tuning","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 19:33:11
"157","We're continuing to apply patches to GitLab to account for load and performance improvements, latest efforts are centering around improving throughput and database loading","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 19:10:40
"158","In order to better guarantee availability, we have applied a 10 GB limit on projects imported from ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 19:00:26
"159","Some import processes from large repos are effecting overall availability, we are putting in place measures to limit this impact as well as additional scaling","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 18:08:04
"160","We are investigating an increase in errors and response timings on ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 17:23:24
"161","We're investigating sidekiq slowness which affects some parts of the system (including CICD queue handling, merge requests updates, project imports etc.)","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 11:42:28
"162","We are resizing our public monitoring instance at ","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-04 00:52:16
"163","","1113698070","gitlabstatus","Follow for updates about the status of https://t.co/KqLprgvTxT. Find all other tweets about the project and company @gitlab.",2018-06-01 07:19:46
